text,sentiment,label
More power to you @anuragkashyap72 #reject_caa_nrc_npr,0.5,1
"#Intruders/illegal migrants must be #kicked out from country along with their #sympathisers/handlers. Those whose #identity is #suspicious are #against CAA, NRC, NPR. Govt is #duty bound to bring NPR and also NRC to #identify and #deport illegal migrants. @HMOIndia @PMOIndia",-0.5,-1
Dear police don’t show your violence against silent protest #tamilnaduagainst_police_brutality #chennaiagainst_CAA_NRC,0.0,0
It's Day 12 Various Organizations Joined Us to Show their Support against #Caa_nrc_npr #IndiaAgainstCAA_NPR_NRC #WorldAgainstCAA_NRC_NPR @Shaheenbaghoff1 @ShaheenBaghs @DesiPoliticks @IndiasMuslims @MirchiSayema @iamrana,0.0,0
"[14/02, t is far frollllllce! Revoke CAA and Reject NRC! #WorldAgainstCAA_NRC_NPR #USAAgainstCAA_NRC_NPR [14/02, 7:50 hat would happen if CAA-NRC-NPR will be doubtful because of lack of documentation. #WorldAgainstCAA_NRC_NPR #USAAgainstCAA_NRC_NPR",-0.321875,-1
What is shown to us is not Real Constitution of India For e.g; dr. Ambedkar ji said reservation only for 10 yrs but no one following it Likewise different aspects are hidden wat we see is not the original one CAA NRC only ppl not accepting this one i doubt,0.015476190476190477,1
"Yes, would live to see other version",0.005681818181818177,1
"To support CAA NRC and NPR Bollywood Personalities are also coming.. To Azad Maidan. Chalo Azad Maidan... Bharo Azad Maidan... #MahaMorcha_AzadMaidan #MumbaiwithCAA_NPR 15th Feb , 2-5pm,CST @anubhavsinha @mehtahansal @nanditadas @sushant_says @jaavedjaaferi",0.0,0
"Really, a lot of times ....",0.2,1
@KishoreAjwani #CAA_NRC_NPR the best b News channel #news18 and the best anchor sir @KishoreAjwani,1.0,1
our pm should cancel all the bill like NPR .CAA.NRC. just make a new bill against rapeist this rule is most inprotent in our country,0.3181818181818182,1
"Chennai: Police lathicharge protesters demonstrating against CAA, NRC in Washermanpet | India Today #ProtestAgainstNRC_NPR_CAA #Chennai #NRC #Washermanpet",0.0,0
Another video of protestors being beaten horribly by the Chennai police We feel a sense of hopelessness and shame when we realise we need to fear those who were meant to protect us #CAA_NRC_Protests @kanhaiyakumar @anuragkashyap72 @ReallySwara,-1.0,-1
Delhi Election Haarney Ke Baad Kya Amit Shah CAA..NRC..Se Peechey Hateng... https://youtu.be/LyUESl32c_w via @YouTube,0.0,0
"Resist today strongly, to exist tomorrow respectfully. #IndiaAgainstCAA_NPR_NRC #IndiaDoesNotSupportCAA #IndiaAgainstNRC #IndiaAgainstCAA #CAA_NRC_Protests #IndiaDoesNotSupportCAA #IndiaAgainstNRC",0.4666666666666667,1
Today in my district kannur@kerala#very interesting photo#swami and moulavi exchange’s their topi in huge rally conducted against CAA&amp;NRC ,0.45000000000000007,1
To hell with the @chennaipolice_ who call us unlawful and violent. Watch this - Protesters on Mount Road making sure public does not get hassled by breaking the road block to give way to a bus. #CAA_NRC_Protest @CMOTamilNadu @EPSTamilNadu @AIADMKOfficial @YPPIndia @anticaaTN,-0.10000000000000002,-1
Done 👍👍,0.0,0
"Proper investigation and inquiry should be conducted about this vanarpetai incident against this govt playing mischief against the anti CAA NRC protesers , pls this govt should not fell pray to RSS BJP group, ideas.",0.0,0
Police don’t show your barbaric acts to civilians who does silent protest #chennaiagainst_CAA_NRC,0.0,0
New controversies regarding CAA NRC are cropping up day by day. Not good for common citizens. We must refrain ourselves to indulge in any arguments. All people living in INDIA are Indians. Govt must take strict action for ANY individual acting ANTI INDIAN. No mercy. SHOW UNITY.,-0.06893939393939395,-1
#chennai-against-CAA-NRC,0.0,0
"Modi says it’s just the beginning: abrogation of article 370 in #Kashmir, #CAA, #NRC throughout #India. @cjwerleman",0.0,0
#chennai-against-CAA-NRC,0.0,0
"India Today: Chennai: Police lathicharge protesters demonstrating against CAA, NRC in Washermanpet. ",0.0,0
Preserve Indian democracy and freedom of expression! The Indian government is now controlling the Internet to curb people protesting the discriminatory laws they wish to impose. #worldagainst_caa_nrc_npr #realDonaldTrump,0.0,0
Would be great if you can share few pics sis,0.30000000000000004,1
"2/Even many of the SM folks ( from states other than Delhi) who wax eloquent on #CAA_NRC, supporting or opposing it, won't vote in their State elections based on #CAA. They would vote on local issues or #ideology (means favorite #Regional party😁) irrespective of alliance. #FACT",0.225,1
"#Secular India*#Brand West Bengal* You may belong to any party. No problem.Come &amp; Join Citizen's Movement to fight against #CAA_NRC_NPR by Delhiwalas.We extend full support to these Citizen's Movements.-Dr.Sujan Chakraborty,CPIM,addressed at #ParkCircus",0.35,1
Preserve Indian democracy and freedom of expression! The Indian government is now controlling the Internet to curb people protesting the discriminatory laws they wish to impose. #worldagainst_caa_nrc_npr #realDonaldTrump,0.0,0
People are gathering near Mount Road and protesting against the Chennai police for using force on anti-CAA protestors in Washermanpet area. #Chennai #AntiCAA #CAA_NRC_NPR #Police,0.1,1
"Protests happening at Washermanpet, Mint, Mannady, Alandur, Royapettah, Triplicane, Ice House, Mount Road in Chennai. If you are nearby please join in to protest against police brutality & also against CAA, NRC.",0.0,0
Another video of protestors being beaten horribly by the Chennai police We feel a sense of hopelessness and shame when we realise we need to fear those who were meant to protect us #CAA_NRC_Protests,-1.0,-1
"Delhi polls: Despite loss, BJP still strong, says Anurag Thakur #DelhiAssemblyElections2020 #Delhi #DelhiPolls #DelhiElectionResults #DelhiElection2020 #AnuragThakur #bjp #AAPKiDilli #NarendraModi #AmitShah #CAA_NRCProtests #CAA_NRC #AAP #ArvindKejriwal",0.4333333333333333,1
Thank you!,0.0,0
Chennai Police Brutality at the anti CAA Protest site few moments ago. #CAA_NRC_NPR,-0.2,-1
"#worldagainst_CAA_NRC_NPR The central government targets Muslim community to destroy them completely in a calculated way legally by CAA,NRC,NPR",0.025,1
"On 15 feb It's around 2 months now that people are protesting against #CAA_NRC but still central govt didn't take any step to sought out this, whole country in every states people are protesting but #GodiMedia didn't show up, Be United SaveIndia #MumbaiAgainstCAA_NPR #ShameOnBJP",0.1,1
US President would be visiting India next week to support CAA/NRC. Checkmate ,0.0,0
"In the name of Culture & Religion they can vandalised property , humiliate they can shoot with Chant but there will be no NSA,PSA or Sedition charges for them but if dare to protest or rise against oppression then welcome Lala Land. #DrKafeelKhan #CAA_NRC_Protest",0.8,1
"Bengal BJP chief Dilip Ghosh is still blabbering on CAA,NRC &amp; that's the very suicidal strategy.Those subjects can be used time to time but that can't be the prime agenda for winning assembly.The falling Industry,education,economy should be.And on PK advise,MB has gone sensible",0.35,1
The Internet serves as a platform to facilitate action against autocratic regimes. The Indian government is now controlling the Internet to curb people protesting the discriminatory laws they wish to impose. #worldagainst_caa_nrc_npr #realDonaldTrump,0.1,1
#India Against CAA_NRC_NPR ,0.0,0
Anti-CAA protestors in Chennai’s Washermanpet were subjected to police brutality a little while ago. #CAA_NRC_Protests,-0.1875,-1
The 5 Step Game of NPR+CAA+NRC by Yogendra Yadav | Extra Idea https://youtu.be/tAURBzy-Yu4 via @YouTube,-0.2,-1
NO CAA NRC NPR ,0.0,0
Anti-CAA protestors in Chennai’s Washermanpet were subjected to police brutality a little while ago. #CAA_NRC_Protests @kanhaiyakumar @ReallySwara @anuragkashyap72 @jigneshmevani80 @Javedakhtarjadu,-0.1875,-1
"So, things have deteriorated ...",0.0,0
Interval time in #LoveAajKal. It’s easier to understand CAA - NRC than an #ImtiazAli love story. #LoveAajKalReview,0.5,1
"UNITED BY HUMANITY World wide Twitter Campaign Against #CAA_NRC_NPR Retweet, Share #WorldAgainstCAA_NRC_NPR #USAAgainstCAA_NRC_NPR",-0.1,-1
@pyar_bato_pyar #worldagainst_CAA_NRC_NPR No force can defeat people's union.,0.0,0
Really amazing !,0.7500000000000001,1
@caa_nrc_best @Hamainsanghihu plz read this wonderful thread and plz spread forward 🙏,1.0,1
Govt should arrest this urban naxal Spreading lies about CAA NRC NPR Kejriwal kick out this stupid from party Great decision kejruwal done,-0.012499999999999983,-1
Since when did Chennai start Licking napgur's feets ? #nocaanrc #IndiaAgainstCAA_NPR_NRC #WorldAgainstCAA_NRC_NPR #worldagainst_CAA_NRC_NPR,0.0,0
"#Thread ""Is Bhed Bhav Se Azaadi, Hum Lekar Rahenge Azaadi"" kindly RT and spread the word Collated thread of planned protests on 15th Feburary #CAAProtests across India Kindly add in replies if u come across missed out protests. #CAA_NRC_Protests #WorldAgainstCAA_NRC_NPR",0.6,1
"Come to Azad Maidan to witness Inquilab Zindabad, No to CAA NRC NPR, #MahaMorcha_AzadMaidan #MumbaiAgainstCAA_NPR @jaavedjaaferi @sushant_says @RajkummarRao @Mdzeeshanayyub @taapsee",0.0,0
The 5 Step Game of NPR+CAA+NRC by Yogendra Yadav | Extra Idea https://youtu.be/tAURBzy-Yu4 via @YouTube,-0.2,-1
NO CAA NRC NPR ,0.0,0
The 5 Step Game of NPR+CAA+NRC by Yogendra Yadav | Extra Idea https://youtu.be/tAURBzy-Yu4 via @YouTube,-0.2,-1
It's sleeping and waiting for CAA/NRC protestors,0.0,0
Many people are coming out in large numbers on road in various places in Tamilnadu & Chennai to Protest against the police brutality on the Chennai Protestors. Please join in. #CAA_NRC_Protests #Chennai,0.2380952380952381,1
The problem of Kashmiri Pandits should take place if PM or any other is going to discuss with the legal terrorist sitting at Sahin Bagh. CAA &amp; NRC should be implemented as soon as possible so that all the intruders sitting at Sahin Bagh could be evacuated immediately.,0.025000000000000005,1
#MumbaiAgainstCAA_NPR #USAAgainstCAA_NRC_NPR #WorldAgainst_CAA_NRC_NPR @ndtv Governance doesn’t mean making divisive laws - instead the primary job of the ruling elite is wining souls and minds of the Indigenous Indians. Please! Utilize this opportunity to scrap CAA_NRC_NPR.,0.09375,1
lynch mob uniform #Chennai shameful! brutality by @chennaipolice_ #reject_caa_nrc_npr,0.0,0
"I support CAA &amp; NRC, Stop playing the nonsense game, enough is enough. If I have minimum documentation than no one can ask me to leave my motherland. Enough is Enough. #MumbaiAgainstCAA_NPR",-0.08,-1
😁😁😁😁 love you brother ❤️,0.5,1
"India dies support CAA, NRC and NPR.... All this will help India to get rid of illegal Muslim Jihadist living in the country....",-0.5,-1
By holding the National Flag the students of World's renowned Islamic Institute Darul Uloom Deoband participating in #ShaheenBagh Of #Deoband! #deobandagainstcaa_nrc_npr #CAA_NRC_NPR_Protests #CAA_NRC_Protest,0.0,0
Not mumbai All india against CAA NRC NPR #MumbaiAgainstCAA_NPR,0.0,0
Mumbai will witness the biggest protest against CAA NRC NPR on 15th Feb 2020 | 2-5 pm at Azad Maidan #MahaMorcha_AzadMaidan #MumbaiAgainstCAA_NPR @RajkumarHirani @Iamkavitak @AAPMaharashtra @nawabmalikncp @AslamShaikh_MLA,0.0,0
Massive crowd gathered at #EastCoastRoad Chennai. @YPPIndia @anticaaTN #CAA_NRC_Protest,0.0,0
Coimbatore rises to protest police violence against peaceful gatherings. #CAA_NRC_NPR,0.25,1
Said by whom ..Gandhi who did not uttered a word when truck and train loaded with dead bodies came from pakistan ..It was in 1948 liyakat Ali first mentioned about CAA/NRC. So that the minorities could come back to their own land ..,0.16249999999999998,1
"Moulana Habib Ur Rahman Sani Ludhianvi, National President Of Majlis-e-Ahrar Islam Hind addressing the thousands of ppl in #ShaheenBagh Of Ludhiana, Punjab! #CAA_NRC_Protest #CAA_NRC_NPR_Protests #IndiaAgainstCAA_NRC_NPR",0.0,0
What objection does @chennaipolice_ have with peaceful #CAA_NRC_NPR protests? #Shame #PoliceBrutality,0.25,1
So nice...I'd it more crystal clear than Andaman hablock? Seen hablock clean water. But it's much more clear.,0.31333333333333335,1
Number of protestors looks like are hardly 10% of police force...! Wondering Why @chennaipolice_ is so aggressive ? 😱 #CAA_NRC_Protest,-0.36458333333333337,-1
"Nuremberg laws already in place. Undocumented poor slum residents will get the Axe of #CAA #NRC first. ⁦@POTUS⁩ ⁦@SecPompeo⁩ ⁦@LindseyGrahamSC⁩ MNS Vigilantes Barge Into Slums, Want Documents Proving Residents Aren't ‘Bangladeshis’",-0.07500000000000001,-1
#BallotOnline #CAAProtest #CAA #CAA_NRCProtests #CAA_NRC_Protest #CAA_NRC #CAASupport #CAAProtests Yes or No?,0.0,0
"Dear Mumbaikars, CAA NRC aur NPR ko Nakaar Tomorrow at Azad Maidan, from 2:00 pm to 5:00 pm #MahaMorcha_AzadMaidan #MumbaiAgainstCAA_NPR @INCMumbai @JAfridi10 @TeestaSetalvad",0.0,0
Anti-CAA protestors in Chennai’s Washermanpet were subjected to police brutality a little while ago. #CAA_NRC_Protests,-0.1875,-1
Only few people understand what true love is and you are one of them .... feel blessed to be connected with you here. You are pure soul. 💕💕,0.17285714285714285,1
Done 👍,0.0,0
Large number of people are protesting near Mint Metro Station in Chennai condemning the police action in Washermanpet and also seeking the release of anti-CAA protestors who were taken into custody by the police. #AntiCAAProtests #Chennai #Police #CAA_NRC_NPR,0.13809523809523808,1
"CAA &amp; NRC is dangerous to the society but common people, Liberals and Bollywood celebrities should understand that India with 1.33 billion population needs NPR. #MumbaiAgainstCAA_NPR #CAA_NRC_Protests #IndiaNeedsNPR",-0.44999999999999996,-1
India against CAA NRC NPR world against CAA NRC NPR each and every secular against CAA NRC NPR. #MumbaiAgainstCAA_NPR,0.0,0
"All claims made by U r fake. There is no anti hindu slogans anywhere. All religious groups r boycotting CAA, NRC. please don't spread rumors.",-0.25,-1
#worldagainst_CAA_NRC_NPR CAA let's stands together and reject,0.0,0
Request Delhi CM Mr Arvind Kejriwal to arrange immediate pass a resolution against CAA NRC and NPR to save the constitution of this nation,0.0,0
"To oppose CAA NRC and NPR Bollywood Personalities are also coming.. To Azad Maidan. Chalo Azad Maidan... Bharo Azad Maidan... #MahaMorcha_AzadMaidan #MumbaiAgainstCAA_NPR 15th Feb , 2-5pm,CST @anubhavsinha @mehtahansal @nanditadas @sushant_says @jaavedjaaferi",0.0,0
"#WorldAgainstCAA_NRC_NPR In the guise of CAA NRC and NPR, BJP is trying to fulfill its agenda.",0.0,0
Thanks Anna💕,0.2,1
Point hai baat mein👍 🙏 Good night ma'am🌃,0.7,1
"#India against CAA, NRC, NPR",0.0,0
Lovely Rahul. Wishing you too bhai 💞,0.5,1
".@BAMCEFinfo has Org a #PublicMeet Against #CAA_NRC_NPR &amp; #EVM On 16 Feb 2020 afternoon 3:00 PM Onwards at #FreedomPark, #Bangalore. @msajjadnomani, @WamanCMeshram, @ProfVilas, &amp; others will be addressing the gathering! ALL ARE WELCOME!!!! #CAA_NRC_NPR_Protests #CAA_NRC_Protest",1.0,1
"The issues was never BJP/Congress/AAP anyway...its for the country and to remove illegal immigrants who are here only for economic reasons & to save others from religious persecution. I am not a fan of Cong but if they had brought in CAA/NRC, I would have supported them in this.",-0.075,-1
Dear @AmitShah please see that people across the world r opposing this draconian #CAA_NRC_NPR Therefore u must take it back. And for this #MumbaiAgainstCAA_NPR Is to #MahaMorcha_AzadMaidan #WorldAgainstCAA_NRC_NPR,0.0,0
every secular indian is against CAA_NRC_NPR except modi shah and bhakts #worldagainst_CAA_NRC_NPR,0.0,0
"Grand Public Meet Against #CAA_NRC_NPR &amp; #EVM On 16 Feb 2020 afternoon 3:00 PM Onwards at #FreedomPark, #Bangalore. @msajjadnomani, @WamanCMeshram, @ProfVilas, &amp; others will address the gathering! #CAA_NRC_NPR_Protests #CAA_NRC_Protest",0.25,1
"Chennai: Police lathicharge protesters demonstrating against CAA, NRC in Washermanpet https://rouut.com/02/14/2020/chennai-police-lathicharge-protesters-demonstrating-against-caa-nrc-in-washermanpet/?feed_id=28808&amp;_unique_id=5e46d1208bdd4&amp;utm_source=Twitter&amp;utm_medium=rouut&amp;utm_campaign=FS%20Poster",0.0,0
"Oh.. well I did see plastic bottles there...I visited because it was famous, rather is famous for its crystal clear water but my hopes were shattered when I saw the actual scenario",0.275,1
Assam NRC is a good example of what would happen if CAA-NRC-NPR will be implemented. A large number of citizens (not only Muslims) will be declared doubtful because of lack of documentation. #WorldAgainstCAA_NRC_NPR #USAAgainstCAA_NRC_NPR,0.028571428571428553,1
"Addressing a massive gathering against #CAA, #NRC, #NPR, at #Kanuur, #Kerala.",0.0,0
Notorious Indian police attacks #CAA protesters. #CAA_NRC_NPR #CAA_NRC_Protests,0.0,0
Assam NRC is a good example of what would happen if CAA-NRC-NPR will be implemented. A large number of citizens (not only Muslims) will be declared doubtful because of lack of documentation. #WorldAgainstCAA_NRC_NPR #USAAgainstCAA_NRC_NPR,0.028571428571428553,1
"Ahead of President Trump’s India visit, 4 top US Senators, including Republican Lindsay Graham who is close to Trump, write to the US Secy of State expressing concern about political detentions, internet curbs in Kashmir, saying this has “severe consequences”. Also on the CAA,NRC ",0.25,1
"Bidar sedition case Arrested for portraying PM Modi in poor light over CAA &amp; NRC, 2 women… ",0.0,0
Waited for the whole day to hear something from these intelligent People..@KapilSibal @asadowaisi asad@ravishndtv....nd many But they were busy in war of the nation they were fighting for caa nrc...nd i know they r always ready to shed their blood..soldiers r jst people isn't it?,0.36,1
More power to you!! @Shaheenbaghoff1 #worldagainst_CAA_NRC_NPR,0.78125,1
"Thousands had gathered in protest against the CAA, NRC, and NPR. The situation escalated after police asked protesters to vacate the area. @Akshayanath",0.0,0
"Against CAA,NRC,NPR",0.0,0
Assam NRC is a good example of what would happen if CAA-NRC-NPR will be implemented. A large number of citizens (not only Muslims) will be declared doubtful because of lack of documentation. #WorldAgainstCAA_NRC_NPR #USAAgainstCAA_NRC_NPR #MumbaiAgainstCAA_NPR,0.028571428571428553,1
Yes Maybe,0.0,0
"Protest against CAA, NRC, and NPR in Whitefield! 15th February 2020 10 am Inner Circle Ground, Bangalore Location: https://goo.gl/maps/epMYgbeCCzqgdrQW6",0.0,0
#worldagainst_CAA_NRC_NPR Nothing less than withdrawal of the anti-people law and action is acceptable.,-0.033333333333333326,-1
"""Monkey doesn't know what the taste of ginger""... ""Ape"" Era soon will return... Delhi Election Haarney Ke Baad Kya Amit Shah CAA..NRC..Se Peechey Hateng... https://youtu.be/LyUESl32c_w via @YouTube",-0.05,-1
Protesting against the #CAA_NRC_NPR #ChennaiShaheenBagh – at Hotel Excellent,1.0,1
Very pretty little angel.God bless her😘,0.06875,1
"Mahila Ekta Yatra women gifted the women of Chand Bagh the Preamble of the Constitution. This was followed by reading of the preamble, with the first line read in Hindi, Malayalam, Telugu, Punjabi, Gujarati,Marathi @aimim_national @asadowaisi #CAA_NRC_Protests #IndiaAgainstCAA",0.375,1
#worldagainst_CAA_NRC_NPR #USAAgainstCAA_NRC_NPR #IndiaAgainstCAA_NPR_NRC #IndiaAgainstCAA_NRC #IndiaAgainstCAA Withdraw the draconian law that is discriminatory law.,0.0,0
Sorry to say but AirHostess ki dress kuch toh garbar hai,-0.5,-1
"Nice Cover Up Of Nirav Modi & Mehul Choksi By The Indian Government By Bringing On The CAA,NRC..Most Attention of people diverted in here!! Huge Failure On Both Fronts On!!",0.2809027777777778,1
"But cm MamtaBANERJEE now a days very busy to protest against CAA, NRC, NPR &amp; moving on roads all over Bengal with musical instruments. She should have rejected the invitation. ""Felt Bad"": Mamata Banerjee On Not Being Invited To Metro Event - NDTV ",-0.18999999999999995,-1
#Kashmir welcome the Seattle City Council’s resolution denouncing the divisive &amp; draconian #CAA #NRC. Time to #StandWithKashmir #KashmirReferendum @business_gov_au @Davos #QuitKashmir #StandWithKashmir,0.8,1
"Friends like You are a Gem , be bond of love be always Stronger",0.5,1
Shez a swthrt..😍😍😍😍,0.0,0
I feel very bad for seeing this again... #CAA_NRC_NPR,-0.9099999999999998,-1
"Mahila Ekta Yatra women gifted the women of Chand Bagh the Preamble of the Constitution. This was followed by reading of the preamble, with the first line read in Hindi, Malayalam, Telugu, Punjabi, Gujarati, Marathi #CAA_NRC_Protests #IndiaAgainstCAA",0.375,1
Thnk u same to u,0.0,0
Skin Show for What purpose,0.0,0
"Candlelight protest against CAA, NRC, and NPR, by Shanthi Nagar for Harmony 15th February 2020 4 pm - 7:30 pm Town Hall, Bangalore ",0.0,0
"The #CitizenshipAmendmentAct, 2019 passed by the Parliament of India on 11 Dec 2019 and all of sudden today protests happening in #TamilNadu! People think carefully the monsters behind this protests! #FraudDMK | #CAA_NRC_Protest | #Chennai | #திமுக_நாட்டுக்கும்_வீட்டுக்கும்_கேடு",-0.19999999999999998,-1
@swetasamadhiya @caa_nrc_best Happy Friendship Valentine's Day❤️❤️,0.8,1
I visited last May and it wasn’t good though,0.35,1
Our great leader Sushma ji🙏,0.8,1
#USAAgainstCAA_NRC_NPR #worldagainst_CAA_NRC_NPR I am against CAA NRC NPR,0.0,0
#worldagainst_CAA_NRC_NPR This is the result of an educated class of indians voting illiterates to power. Futile laws which promises to energise nation's resources towards UNDERdevelpoment. Hence obviously world at large against the disdainful laws. Reject in unison!!!,0.20926339285714285,1
"South 24 Pargana(2) DYC President Tarique Anwar along with others organised a campaign in favour of #NRU. They arranged sit in protest against #CAA_NRC. #WBPCC In Charge @BPSinghINC_, #WBPYC Vice President Rohan Mitra and others were present there. @IYC @INCIndia @RahulGandhi",0.0,0
"Anurag Kashyap thunders at Jamia protests against CAA, says 'Patience, not violence, key To victory'. @anuragkashyap72 #AnuragKashyap #CAA #NRC #JamiaProtests #AntiCAARally #ShaheenBaghProtest #NonViolence",0.0,0
Assam NRC is a good example of what would happen if CAA-NRC-NPR will be implemented. A large number of citizens(not only Muslims) will be declared doubtful because of lack of documentation. #WorldAgainstCAA_NRC_NPR #USAAgainstCAA_NRC_NPR,0.028571428571428553,1
Iam against NPR implementation because it is first step of NRC #worldagainst_CAA_NRC_NPR #IndiaAgainstCAA_NPR_NRC #IndiaAgainstCAA,0.25,1
Situation tense at Washermanpet area of North Chennai after police tried to evict anti-CAA protestors. Several protestors have sustained injuries. #AntiCAAProtests #Chennai #CAA_NRC_NPR,-0.16666666666666666,-1
"Brother, thanking you for your help.",0.0,0
Sir Reg CAA NRC all regional party states r against is not good to states.that reflects in some otherway.thst is not wrong and not against to any community why to worry. The opinion of all states is totally http://wrong.safe of country is required. Jayaramsiricilla Dy secy,-0.033333333333333326,-1
@caa_nrc_best @Hamainsanghihu please share it on your Twitter for help.👇👇👇,0.0,0
Assam NRC is a good example of what would happen if CAA-NRC-NPR will be implemented. A large number of citizens (not only Muslims) will be declared doubtful because of lack of documentation. #WorldAgainstCAA_NRC_NPR #USAAgainstCAA_NRC_NPR,0.028571428571428553,1
This is not only discriminatory towards muslims but it is against the very idea of India #Reject CAANRC and NPR #USAAgainstCAA_NRC_NPR #worldagainst_CAA_NRC_NPR @ravindramishra @ahmadershad @SultanEmCom @ravishndtv @SultanEmCom @MMNaiyer @SaketGokhale @Manankmr,0.1,1
@_YogendraYadav Explains #CAA_NRC_NPR in 5 Simple Steps. Thank You @thekumarshyam for Posting This Video on Your YouTube Channel.. Spread It &amp; Boycott These Nazi Nuremberg Laws.. #IndiaAgainstCAA_NPR_NRC,0.0,0
Unable to build a better India talks about Failing Pakistan Unable to do good speak ill about performing Cm of Delhi @ArvindKejriwal #worldagainst_CAA_NRC_NPR,-0.06000000000000001,-1
India must end the CAA n NPR n NRC #USAAgainstCAA_NRC_NPR #worldagainst_CAA_NRC_NPR #IndiaAgainstCAA_NPR_NRC,0.0,0
"Raj Thakrey: Supports CAA NRC on National level but Opposes on Maharashtra, UP, Bihar level",0.0,0
India supports CAA and needs CAA+ NPR + NRC + Uniform civil code + Population control law I support CAA. Jai Hind #worldagainst_CAA_NRC_NPR,0.0,0
Nope it was May,0.0,0
@CMOTamilNadu so you thought of implementing UP police raj here and injured lot of ppl. Now your police on road along with us. #CAA_NRC_Protest,0.0,0
He will follow u and once u give follow back he will unfollow. So do not do anything,0.0,0
"UP police,UP govt release Dr kafeel and all others who protesting against CAA NRC NPR. This law and rules are against the letter and spirit of our constitution.These protest are the ray of hope that people's are here for democratic rights. #DrKafeel_ko_RihaKaro",0.0,0
"We are In 2020, still facing problems Facism, Racism. Politics on Religion, beliefs with our own nation. Murdering preplaned military mens and asking for votes. #USAAgainstCAA_NRC_NPR #worldagainst_CAA_NRC_NPR",0.25,1
"First, #ChennaiShaheenBagh at Old Washermanpet, now at Kathipara junction..near Alandur metro station #Chennai rises up against CAA NPR NRC and police repression. Gatherings of peace marred by police barricades, illegal detention and lathi charge #CAA_NRC_Protest #CAA_NRC_NPR",-0.05000000000000001,-1
One's open a time @MirchiSayema when i used to listen your shows but that time i don't know you actually what is you. you have two face @MirchiSayema but ham ab desh k tukde nhi hone denge dhyan rakhana. #CAA_NRC,0.0,0
"What kind of citizen he is. What kind of CM he is? Everyone protesting against CAA, NRC &amp; NPR is Anti-Hindu &amp; Anti-National.",0.6,1
Excellent from the grassroots to the top the #WorldAgainstCAA_NRC_NPR #worldagainst_CAA_NRC_NPR @NLiberalindians @AnticaaD @jen31552531 @BhimArmyChief @UmarKhalidJNU @India_Resists @PTI_News,0.75,1
Vaseline the loosening blessing 🤣,0.0,0
Close to 300 people stage road roko near Mint Metro station in Chennai condemning police action in Washermanpet against the anti- #CAA_NRC_NPR protesters...,0.1,1
RajT has given a clarion call in favour of CAA &amp; NRC. Where are our Bollywudia activists? Why are they all quiet? @anuragkashyap72 @ReallySwara @sonamakapoor ?? Where is @mrsfunnybones when you need her? @Javedakhtarjadu ? @FarOutAkhtar ? Gaan phatt gayi kya?,0.0,0
Remove this unconstitutional law We the people of India #IndiaAgainstCAA_NPR_NRC #worldagainst_CAA_NRC_NPR,0.0,0
"""Patience, not violence, key to victory,"" says filmmaker Anurag Kashyap at anti-CAA protest at Jamia university. Read here https://www.ndtv.com/news/view/ndtv/2180358/site=classic/?device=androidv2&amp;showads=no #CAAProtests #CAA_NRC_NPR #CAA_NRCProtests",0.0,0
"CAA NRC NPR nahi likh rahe, gf nahi to full form hi pel do bc",0.35,1
CAA is purely discriminatory law. #worldagainst_CAA_NRC_NPR,0.21428571428571427,1
"60% of indian population has to work there nerves out for 3 time meals. Instead of tackling it, the INDIAN PM is unnecessary diverting the issue with #CAA_NRC_NPR. @realDonaldTrump @SecPompeo #IndiaAgainstCAA_NPR_NRC #WorldAgainstCAA_NRC_NPR #USAAgainstCAA_NRC_NPR",-0.4,-1
Must be around monsoon time.,0.0,0
Shame on Indian govt for trying to discredit people's movement. #worldagainst_CAA_NRC_NPR #USAAgainstCAA_NRC_NPR,0.0,0
"Indian Muslims should know on Indian Freedom Movement slogan was “अग्रजों भारत छोड़ो” ना। की “मुसलमान भारत छोड़ो” , no one asking you to go to Pakistan, stop protesting against #CAA_NRC_NPR #ShaheenBagh &amp; make India pride.",0.0,0
But when I went the scene was different .. water was all muddy 😕,0.0,0
"Apprehension? Then why many leaders of @INCIndia and few from @AamAadmiParty went to the site and misguided muslims on #CAA_NRC_Protest , how Indian muslim affected with #CAA ?? Manishankar landed directly from pakistan what message it gives.",0.13333333333333333,1
We know BJP can't rebuild masjid when Corona viruses is keep continue Attacking China peoples due to Minority of China http://cursing.here in India Shaheen Bagh cursing on PM &amp; HM come down Shaheen Bagh and discuss on issue CAA NRC NPR ,-0.14027777777777778,-1
"I oppose CAA,NRC,NPR.Making everyone in a tense state ",-0.3333333333333333,-1
"We reject CAA, NRC and NPR",0.0,0
#USAAgainstCAA_NRC_NPR We r against CAA_ NRC_NPR,0.0,0
@_YogendraYadav watched ur 5 step game of NPR+CAA+NRC. Just 1 question. Can't they put D mark against our name in electoral roll available with them even if we boycott NPR? Plz reply sir,0.0,0
Because hum kagaz nahin dikhate is what they all say @dineshgrao @narendramodi #CAA_NRC_NPR,0.0,0
"No need for NRC, modified NPR and un constitutional CAA #worldagainst_CAA_NRC_NPR",0.0,0
I go against CAA-NRC-NPR,0.0,0
🤥🤥 What the hell is wrong with people? #CAA_NRC_NPR,-0.5,-1
